timestamp,station_id,temperature_2m,shortwave_radiation,windspeed_10m,wind_direction_10m,wind_gusts_10m,relative_humidity_2m,rain,cloud_cover,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm
2024-01-31 12:00:00,plateau_jos,25.5,872.0,15.4,57,35.6,19,0.0,0,22.1,0.277
2024-01-31 13:00:00,plateau_jos,26.9,923.0,14.5,55,35.6,18,0.0,90,22.3,0.277
2024-01-31 14:00:00,plateau_jos,27.5,894.0,13.0,48,33.1,18,0.0,87,22.6,0.277
2024-01-31 15:00:00,plateau_jos,27.7,783.0,12.8,50,31.7,18,0.0,99,22.9,0.277
2024-01-31 16:00:00,plateau_jos,27.5,608.0,12.7,47,30.6,18,0.0,92,23.2,0.277
2024-01-31 17:00:00,plateau_jos,26.5,372.0,14.0,48,29.2,19,0.0,65,23.5,0.277
2024-01-31 18:00:00,plateau_jos,24.7,145.0,13.0,44,29.2,20,0.0,98,23.7,0.277
2024-01-31 19:00:00,plateau_jos,22.7,9.0,12.5,41,24.1,22,0.0,97,23.8,0.277
2024-01-31 20:00:00,plateau_jos,21.7,0.0,11.5,51,22.3,23,0.0,90,23.9,0.277
2024-01-31 21:00:00,plateau_jos,20.8,0.0,11.8,52,20.9,25,0.0,97,23.9,0.277
2024-01-31 22:00:00,plateau_jos,19.9,0.0,12.4,60,22.3,27,0.0,93,23.9,0.277
2024-01-31 23:00:00,plateau_jos,18.9,0.0,11.3,68,22.3,29,0.0,82,23.8,0.277
